Unnamed: 0,date,trap_N,block,family,census,block_trap_census,plot
7128,2011-11-29,189,D,Staphylinidae,P2,D_189_P2,D
7129,2011-11-29,189,D,Staphylinidae,P2,D_189_P2,D
7130,2011-11-29,189,D,Staphylinidae,P2,D_189_P2,D
7131,2011-11-29,189,D,Staphylinidae,P2,D_189_P2,D
7132,2012-07-12,189,D,Staphylinidae,P3,D_189_P3,D
7133,2012-07-12,189,D,Staphylinidae,P3,D_189_P3,D
7134,2012-07-12,190,D,Carabidae,P3,D_190_P3,D
7135,2012-07-12,190,D,Hybosoridae,P3,D_190_P3,D
7136,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7137,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7138,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7139,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7140,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7141,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7142,2012-07-12,190,D,Scarabaeidae,P3,D_190_P3,D
7158,2012-07-12,190,D,Lampyridae,P3,D_190_P3,D
7159,2011-11-29,190,D,Carabidae,P2,D_190_P2,D
7160,2011-11-29,190,D,Carabidae,P2,D_190_P2,D
7161,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7162,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7163,2011-11-29,190,D,Biphyllidae,P2,D_190_P2,D
7164,2011-11-29,190,D,Biphyllidae,P2,D_190_P2,D
7165,2011-11-29,190,D,Biphyllidae,P2,D_190_P2,D
7166,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7167,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7168,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7169,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7170,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7171,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7172,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7173,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7174,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7175,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7176,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7177,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7178,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7179,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7180,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7181,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7182,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7183,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7184,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7185,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7186,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7187,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7188,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7189,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7190,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7191,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7192,2011-03-06,190,D,Carabidae,P1,D_190_P1,D
7193,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7194,2011-03-06,190,D,Scarabaeidae,P1,D_190_P1,D
7195,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7196,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7197,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7198,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7199,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7200,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7201,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7202,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7203,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7204,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7205,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7206,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7207,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7208,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7209,2011-03-06,190,D,Biphyllidae,P1,D_190_P1,D
7210,2011-03-06,190,D,Elateridae,P1,D_190_P1,D
7211,2011-03-06,190,D,Histeridae,P1,D_190_P1,D
7212,2011-03-06,190,D,Hybosoridae,P1,D_190_P1,D
7213,2011-03-06,190,D,Histeridae,P1,D_190_P1,D
7214,2011-03-06,190,D,Erotylidae,P1,D_190_P1,D
7215,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7216,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7217,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7218,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7219,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7220,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7221,2011-03-06,190,D,Ptilidae,P1,D_190_P1,D
7222,2011-03-06,190,D,Curculionidae,P1,D_190_P1,D
7223,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7224,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7225,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7226,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7227,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7228,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7229,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7230,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7231,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7232,2011-03-06,190,D,Silvanidae,P1,D_190_P1,D
7233,2011-03-06,190,D,Leiodidae,P1,D_190_P1,D
7234,2011-03-06,190,D,Leiodidae,P1,D_190_P1,D
7235,2011-03-06,190,D,Leiodidae,P1,D_190_P1,D
7236,2011-11-29,190,D,Leiodidae,P2,D_190_P2,D
7237,2011-11-29,190,D,Leiodidae,P2,D_190_P2,D
7238,2011-11-29,190,D,Leiodidae,P2,D_190_P2,D
7239,2011-11-29,190,D,Elateridae,P2,D_190_P2,D
7240,2011-11-29,190,D,Elateridae,P2,D_190_P2,D
7241,2011-03-06,190,D,Leiodidae,P1,D_190_P1,D
7242,2011-03-06,190,D,Nitidulidae,P1,D_190_P1,D
7243,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7244,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7245,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7246,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7247,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7248,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7249,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7250,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7251,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7252,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7253,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7254,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7255,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7256,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7257,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7258,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7259,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7260,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7261,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7262,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7263,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7264,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7265,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7266,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7267,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7268,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7269,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7270,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7271,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7272,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7273,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7274,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7275,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7276,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7277,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7278,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7279,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7280,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7281,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7282,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7283,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7284,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7285,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7286,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7287,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7288,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7289,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7290,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7291,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7292,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7293,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7294,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7295,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7296,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7297,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7298,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7299,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7300,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7301,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7302,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7303,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7304,2011-03-06,190,D,Staphylinidae,P1,D_190_P1,D
7305,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7306,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7307,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7308,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7309,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7310,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7311,2011-11-29,190,D,Staphylinidae,P2,D_190_P2,D
7312,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7313,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7314,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7315,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7316,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7317,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7318,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7319,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7320,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7321,2012-07-12,190,D,Staphylinidae,P3,D_190_P3,D
7322,2012-07-12,191,D,Carabidae,P3,D_191_P3,D
7323,2012-07-12,191,D,Leiodidae,P3,D_191_P3,D
7324,2012-07-12,191,D,Leiodidae,P3,D_191_P3,D
7325,2012-07-12,191,D,Leiodidae,P3,D_191_P3,D
7326,2012-07-12,191,D,Biphyllidae,P3,D_191_P3,D
7327,2012-07-12,191,D,Nitidulidae,P3,D_191_P3,D
7328,2012-07-12,191,D,Curculionidae,P3,D_191_P3,D
7329,2012-07-12,191,D,Curculionidae,P3,D_191_P3,D
7330,2011-11-29,191,D,Chrysomelidae,P2,D_191_P2,D
7331,2011-11-29,191,D,Curculionidae,P2,D_191_P2,D
7332,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7333,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7334,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7335,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7336,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7337,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7338,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7339,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7340,2011-11-29,191,D,Staphylinidae,P2,D_191_P2,D
7341,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7342,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7343,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7344,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7345,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7346,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7347,2012-07-12,191,D,Staphylinidae,P3,D_191_P3,D
7348,2012-07-12,192,D,Carabidae,P3,D_192_P3,D
7349,2012-07-12,192,D,Hybosoridae,P3,D_192_P3,D
7350,2012-07-12,192,D,Scarabaeidae,P3,D_192_P3,D
7351,2012-07-12,192,D,Curculionidae,P3,D_192_P3,D
7357,2011-11-29,192,D,Ptilodactylidae,P2,D_192_P2,D
7358,2011-11-29,192,D,Leiodidae,P2,D_192_P2,D
7359,2011-11-29,192,D,Ptilodactylidae,P2,D_192_P2,D
7360,2011-11-29,192,D,Curculionidae,P2,D_192_P2,D
7361,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7362,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7363,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7364,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7365,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7366,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7367,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7368,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7369,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7370,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7371,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7372,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7373,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7374,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7375,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7376,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7377,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7378,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7379,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7380,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7381,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7382,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7383,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7384,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7385,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7386,2011-11-29,192,D,Staphylinidae,P2,D_192_P2,D
7387,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7388,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7389,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7390,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7391,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7392,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7393,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7394,2012-07-12,192,D,Staphylinidae,P3,D_192_P3,D
7395,2012-06-16,193,E,Carabidae,P3,E_193_P3,E
7396,2012-06-16,193,E,Clambidae,P3,E_193_P3,E
7397,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7398,2012-06-16,193,E,Curculionidae,P3,E_193_P3,E
7404,2011-02-23,193,E,Chrysomelidae,P1,E_193_P1,E
7410,2011-02-23,193,E,Chrysomelidae,P1,E_193_P1,E
7411,2011-02-23,193,E,Chrysomelidae,P1,E_193_P1,E
7412,2011-02-23,193,E,Chrysomelidae,P1,E_193_P1,E
7413,2011-02-23,193,E,Scarabaeidae,P1,E_193_P1,E
7414,2011-02-23,193,E,Chrysomelidae,P1,E_193_P1,E
7415,2011-02-23,193,E,Anthicidae,P1,E_193_P1,E
7416,2011-02-23,193,E,Scarabaeidae,P1,E_193_P1,E
7417,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7418,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7419,2011-02-23,193,E,Leptodiridae,P1,E_193_P1,E
7420,2011-02-23,193,E,Curculionidae,P1,E_193_P1,E
7421,2011-02-23,193,E,Curculionidae,P1,E_193_P1,E
7422,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7423,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7424,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7425,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7426,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7427,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7428,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7429,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7430,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7431,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7432,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7433,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7434,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7435,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7436,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7437,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7438,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7439,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7440,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7441,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7442,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7443,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7444,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7445,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7446,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7447,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7448,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7449,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7450,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7451,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7452,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7453,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7454,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7455,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7456,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7457,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7458,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7459,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7460,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7461,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7462,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7463,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7464,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7465,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7466,2011-02-23,193,E,Staphylinidae,P1,E_193_P1,E
7467,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7468,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7469,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7470,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7471,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7472,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7473,2011-10-31,193,E,Staphylinidae,P2,E_193_P2,E
7474,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7475,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7476,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7477,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7478,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7479,2011-11-13,193,E,Staphylinidae,P2,E_193_P2,E
7480,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7481,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7482,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7483,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7484,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7485,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7486,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7487,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7488,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7489,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7490,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7491,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7492,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7493,2012-06-16,193,E,Staphylinidae,P3,E_193_P3,E
7494,2012-06-16,194,E,Carabidae,P3,E_194_P3,E
7495,2012-06-16,194,E,Curculionidae,P3,E_194_P3,E
7496,2012-06-16,194,E,Scarabaeidae,P3,E_194_P3,E
7497,2011-11-13,194,E,Nitidulidae,P2,E_194_P2,E
7498,2011-11-13,194,E,Scarabaeidae,P2,E_194_P2,E
7499,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7500,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7501,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7502,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7503,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7504,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7505,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7506,2011-02-23,194,E,Scarabaeidae,P1,E_194_P1,E
7507,2011-02-23,194,E,Leiodidae,P1,E_194_P1,E
7508,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7509,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7510,2011-02-23,194,E,Silvanidae,P1,E_194_P1,E
7511,2011-02-23,194,E,Trogidae,P1,E_194_P1,E
7513,2011-02-23,194,E,Leiodidae,P1,E_194_P1,E
7514,2011-02-23,194,E,Curculionidae,P1,E_194_P1,E
7515,2011-02-23,194,E,Elateridae,P1,E_194_P1,E
7516,2011-02-23,194,E,Erotylidae,P1,E_194_P1,E
7517,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7518,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7519,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7520,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7521,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7522,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7523,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7524,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7525,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7526,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7527,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7528,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7529,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7530,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7531,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7532,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7533,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7534,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7535,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7536,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7537,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7538,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7539,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7540,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7541,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7542,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7543,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7544,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7545,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7546,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7547,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7548,2011-02-23,194,E,Staphylinidae,P1,E_194_P1,E
7549,2012-06-16,194,E,Staphylinidae,P3,E_194_P3,E
7550,2012-06-16,194,E,Staphylinidae,P3,E_194_P3,E
7551,2012-06-16,194,E,Staphylinidae,P3,E_194_P3,E
7552,2012-06-16,194,E,Staphylinidae,P3,E_194_P3,E
7553,2012-06-16,194,E,Staphylinidae,P3,E_194_P3,E
7556,2012-06-16,195,E,Phalacridae,P3,E_195_P3,E
7557,2012-06-16,195,E,Ptilodactylidae,P3,E_195_P3,E
7558,2011-02-23,195,E,Curculionidae,P1,E_195_P1,E
7559,2011-02-23,195,E,Curculionidae,P1,E_195_P1,E
7560,2011-02-23,195,E,Curculionidae,P1,E_195_P1,E
7561,2011-02-23,195,E,Chrysomelidae,P1,E_195_P1,E
7562,2011-02-23,195,E,Curculionidae,P1,E_195_P1,E
7563,2011-02-23,195,E,Curculionidae,P1,E_195_P1,E
7564,2011-02-23,195,E,Leiodidae,P1,E_195_P1,E
7565,2011-02-23,195,E,Leiodidae,P1,E_195_P1,E
7566,2011-02-23,195,E,Biphyllidae,P1,E_195_P1,E
7567,2011-02-23,195,E,Biphyllidae,P1,E_195_P1,E
7568,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
7569,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
7570,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
7571,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
7572,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
7573,2011-02-23,195,E,Staphylinidae,P1,E_195_P1,E
