"","date","trap_N","block","family"
"4746","13/07/12",139,"C","Staphylinidae"
"4747","13/07/12",139,"C","Curculionidae"
"4748","13/07/12",139,"C","Curculionidae"
"4749","13/07/12",139,"C","Curculionidae"
"4750","13/07/12",139,"C","Curculionidae"
"4751","13/07/12",139,"C","Curculionidae"
"4752","13/07/12",139,"C","Nitidulidae"
"4753","13/07/12",139,"C","Curculionidae"
"4754","27/11/11",139,"C","Scarabaeidae"
"4755","13/07/12",139,"C","Staphylinidae"
"4756","13/07/12",139,"C","Staphylinidae"
"4757","13/07/12",139,"C","Staphylinidae"
"4758","13/07/12",139,"C","Staphylinidae"
"4759","13/07/12",139,"C","Staphylinidae"
"4760","13/07/12",139,"C","Staphylinidae"
"4761","13/07/12",139,"C","Staphylinidae"
"4762","13/07/12",139,"C","Staphylinidae"
"4763","13/07/12",139,"C","Staphylinidae"
"4764","13/07/12",139,"C","Staphylinidae"
"4765","13/07/12",139,"C","Staphylinidae"
"4766","13/07/12",139,"C","Staphylinidae"
"4767","13/07/12",140,"C","Hydrophilidae"
"4768","13/07/12",140,"C","Hydrophilidae"
"4769","13/07/12",140,"C","Nitidulidae"
"4770","13/07/12",140,"C","Nitidulidae"
"4771","13/07/12",140,"C","Curculionidae"
"4772","13/07/12",140,"C","Curculionidae"
"4773","13/07/12",141,"C","Cerambycidae"
"4774","13/07/12",141,"C","Nitidulidae"
"4775","13/07/12",141,"C","Nitidulidae"
"4776","13/07/12",141,"C","Nitidulidae"
"4777","13/07/12",141,"C","Nitidulidae"
"4778","13/07/12",141,"C","Nitidulidae"
"4779","13/07/12",141,"C","Nitidulidae"
"4780","13/07/12",141,"C","Nitidulidae"
"4781","13/07/12",141,"C","Curculionidae"
"4782","13/07/12",141,"C","Curculionidae"
"4783","27/11/11",141,"C","Curculionidae"
"4784","13/07/12",141,"C","Staphylinidae"
"4785","13/07/12",141,"C","Staphylinidae"
"4786","13/07/12",141,"C","Staphylinidae"
"4787","13/07/12",141,"C","Staphylinidae"
"4788","13/07/12",141,"C","Staphylinidae"
"4789","13/07/12",142,"C","Nitidulidae"
"4790","13/07/12",142,"C","Nitidulidae"
"4791","13/07/12",142,"C","Nitidulidae"
"4792","13/07/12",142,"C","Nitidulidae"
"4793","13/07/12",142,"C","Nitidulidae"
"4794","13/07/12",142,"C","Anthicidae"
"4795","13/07/12",142,"C","Nitidulidae"
"4796","13/07/12",142,"C","Nitidulidae"
"4797","13/07/12",142,"C","Nitidulidae"
"4798","13/07/12",142,"C","Nitidulidae"
"4799","13/07/12",142,"C","Curculionidae"
"4800","13/07/12",142,"C","Curculionidae"
"4801","13/07/12",142,"C","Curculionidae"
"4802","13/07/12",142,"C","Curculionidae"
"4803","13/07/12",142,"C","Curculionidae"
"4804","13/07/12",142,"C","Curculionidae"
"4805","13/07/12",142,"C","Curculionidae"
"4806","13/07/12",142,"C","Curculionidae"
"4807","13/07/12",142,"C","Curculionidae"
"4808","13/07/12",143,"C","Cerambycidae"
"4809","13/07/12",143,"C","Elateridae"
"4810","13/07/12",143,"C","Nitidulidae"
"4811","13/07/12",143,"C","Staphylinidae"
"4812","13/07/12",143,"C","Curculionidae"
"4813","13/07/12",143,"C","Curculionidae"
"4814","13/07/12",143,"C","Nitidulidae"
"4815","07/03/11",143,"C","Cerambycidae"
"4816","27/11/11",143,"C","Scarabaeidae"
"4817","27/11/11",143,"C","Scarabaeidae"
"4818","27/11/11",143,"C","Eucnemidae"
"4819","07/03/11",143,"C","Curculionidae"
"4820","07/03/11",143,"C","Curculionidae"
"4821","07/03/11",143,"C","Lampyridae"
"4822","07/03/11",143,"C","Scarabaeidae"
"4823","07/03/11",143,"C","Carabidae"
"4824","27/11/11",143,"C","Leiodidae"
"4825","13/07/12",143,"C","Staphylinidae"
"4826","13/07/12",143,"C","Staphylinidae"
"4827","13/07/12",143,"C","Staphylinidae"
"4828","13/07/12",144,"C","Curculionidae"
"4829","13/07/12",144,"C","Staphylinidae"
"4830","13/07/12",144,"C","Scarabaeidae"
"4831","13/07/12",144,"C","Curculionidae"
"4832","13/07/12",144,"C","Curculionidae"
"4833","13/07/12",144,"C","Curculionidae"
"4834","13/07/12",144,"C","Curculionidae"
"4835","13/07/12",144,"C","Curculionidae"
"4836","13/07/12",144,"C","Curculionidae"
"4837","13/07/12",144,"C","Curculionidae"
"4838","13/07/12",144,"C","Nitidulidae"
"4839","07/03/11",144,"C","Staphylinidae"
"4840","07/03/11",144,"C","Staphylinidae"
"4841","07/03/11",144,"C","Staphylinidae"
"4842","07/03/11",144,"C","Staphylinidae"
"4843","07/03/11",144,"C","Staphylinidae"
"4844","07/03/11",144,"C","Staphylinidae"
"4845","07/03/11",144,"C","Staphylinidae"
"4846","07/03/11",144,"C","Staphylinidae"
"4847","07/03/11",144,"C","Staphylinidae"
"4848","07/03/11",144,"C","Staphylinidae"
"4849","13/07/12",144,"C","Staphylinidae"
"4850","13/07/12",144,"C","Staphylinidae"
"4851","13/07/12",144,"C","Staphylinidae"
"4852","13/07/12",144,"C","Staphylinidae"
"4853","13/07/12",144,"C","Staphylinidae"
"4854","13/07/12",144,"C","Staphylinidae"
"4855","13/07/12",144,"C","Staphylinidae"
"4856","13/07/12",144,"C","Staphylinidae"
"4857","13/07/12",144,"C","Staphylinidae"
"4858","13/07/12",144,"C","Staphylinidae"
"4859","13/07/12",144,"C","Staphylinidae"
"4860","13/07/12",144,"C","Staphylinidae"
"4861","13/07/12",144,"C","Staphylinidae"
"4862","13/07/12",144,"C","Staphylinidae"
"4863","13/07/12",144,"C","Staphylinidae"
"4864","13/07/12",144,"C","Staphylinidae"
"4865","13/07/12",144,"C","Staphylinidae"
"4866","13/07/12",144,"C","Staphylinidae"
"4867","13/07/12",144,"C","Staphylinidae"
"4868","13/07/12",144,"C","Staphylinidae"
"4869","13/07/12",144,"C","Staphylinidae"
"4870","13/07/12",144,"C","Staphylinidae"
"4871","13/07/12",144,"C","Staphylinidae"
"4872","13/07/12",144,"C","Staphylinidae"
"4873","13/07/12",144,"C","Staphylinidae"
"4874","13/07/12",144,"C","Staphylinidae"
"4875","13/07/12",144,"C","Staphylinidae"
"4876","13/07/12",144,"C","Staphylinidae"
"4877","13/07/12",144,"C","Staphylinidae"
"4878","13/07/12",144,"C","Staphylinidae"
"4879","13/07/12",144,"C","Staphylinidae"
"4880","13/07/12",144,"C","Staphylinidae"
"4881","27/06/12",145,"D","Leiodidae"
"4882","27/06/12",145,"D","Staphylinidae"
"4883","27/06/12",145,"D","Staphylinidae"
"4884","27/06/12",145,"D","Scarabaeidae"
"4885","27/06/12",145,"D","Curculionidae"
"4886","14/03/13",145,"D","Curculionidae"
"4887","19/11/11",145,"D","Scarabaeidae"
"4888","19/11/11",145,"D","Scarabaeidae"
"4889","19/11/11",145,"D","Scarabaeidae"
"4890","19/11/11",145,"D","Carabidae"
"4891","21/02/11",145,"D","Biphyllidae"
"4892","21/02/11",145,"D","Biphyllidae"
"4893","21/02/11",145,"D","Biphyllidae"
"4894","21/02/11",145,"D","Biphyllidae"
"4895","21/02/11",145,"D","Biphyllidae"
"4896","21/02/11",145,"D","Biphyllidae"
"4897","21/02/11",145,"D","Biphyllidae"
"4898","21/02/11",145,"D","Biphyllidae"
"4899","21/02/11",145,"D","Biphyllidae"
"4900","21/02/11",145,"D","Biphyllidae"
"4901","21/02/11",145,"D","Biphyllidae"
"4902","21/02/11",145,"D","Biphyllidae"
"4903","21/02/11",145,"D","Leptodiridae"
"4904","21/02/11",145,"D","Staphylinidae"
"4905","21/02/11",145,"D","Biphyllidae"
"4906","21/02/11",145,"D","Biphyllidae"
"4907","21/02/11",145,"D","Curculionidae"
"4908","21/02/11",145,"D","Curculionidae"
"4909","21/02/11",145,"D","Curculionidae"
"4910","21/02/11",145,"D","Curculionidae"
"4911","21/02/11",145,"D","Curculionidae"
"4912","21/02/11",145,"D","Curculionidae"
"4913","21/02/11",145,"D","Curculionidae"
"4914","21/02/11",145,"D","Curculionidae"
"4915","21/02/11",145,"D","Curculionidae"
"4916","21/02/11",145,"D","Leptodiridae"
"4917","21/02/11",145,"D","Nitidulidae"
"4918","21/02/11",145,"D","Scarabaeidae"
"4919","21/02/11",145,"D","Scarabaeidae"
"4920","21/02/11",145,"D","Leptodiridae"
"4921","21/02/11",145,"D","Staphylinidae"
"4922","21/02/11",145,"D","Leiodidae"
"4923","21/02/11",145,"D","Leiodidae"
"4924","21/02/11",145,"D","Staphylinidae"
"4925","21/02/11",145,"D","Hydrophilidae"
"4926","21/02/11",145,"D","Leiodidae"
"4927","21/02/11",145,"D","Trogidae"
"4928","21/02/11",145,"D","Histeridae"
"4929","21/02/11",145,"D","Leiodidae"
"4930","21/02/11",145,"D","Staphylinidae"
"4931","21/02/11",145,"D","Staphylinidae"
"4932","21/02/11",145,"D","Staphylinidae"
"4933","21/02/11",145,"D","Chrysomelidae"
"4934","21/02/11",145,"D","Staphylinidae"
"4935","21/02/11",145,"D","Staphylinidae"
"4936","21/02/11",145,"D","Staphylinidae"
"4937","21/02/11",145,"D","Staphylinidae"
"4938","21/02/11",145,"D","Staphylinidae"
"4939","21/02/11",145,"D","Staphylinidae"
"4940","21/02/11",145,"D","Staphylinidae"
"4941","21/02/11",145,"D","Staphylinidae"
"4942","21/02/11",145,"D","Staphylinidae"
"4943","21/02/11",145,"D","Staphylinidae"
"4944","21/02/11",145,"D","Staphylinidae"
"4945","21/02/11",145,"D","Staphylinidae"
"4946","21/02/11",145,"D","Staphylinidae"
"4947","21/02/11",145,"D","Staphylinidae"
"4948","21/02/11",145,"D","Staphylinidae"
"4949","21/02/11",145,"D","Staphylinidae"
"4950","21/02/11",145,"D","Staphylinidae"
"4951","21/02/11",145,"D","Staphylinidae"
"4952","21/02/11",145,"D","Staphylinidae"
"4953","21/02/11",145,"D","Staphylinidae"
"4954","21/02/11",145,"D","Staphylinidae"
"4955","21/02/11",145,"D","Staphylinidae"
"4956","21/02/11",145,"D","Staphylinidae"
"4957","21/02/11",145,"D","Staphylinidae"
"4958","21/02/11",145,"D","Staphylinidae"
"4959","21/02/11",145,"D","Staphylinidae"
"4960","21/02/11",145,"D","Staphylinidae"
"4961","21/02/11",145,"D","Staphylinidae"
"4962","21/02/11",145,"D","Staphylinidae"
"4963","21/02/11",145,"D","Staphylinidae"
"4964","21/02/11",145,"D","Staphylinidae"
"4965","21/02/11",145,"D","Staphylinidae"
"4966","21/02/11",145,"D","Staphylinidae"
"4967","21/02/11",145,"D","Staphylinidae"
"4968","21/02/11",145,"D","Staphylinidae"
"4969","21/02/11",145,"D","Staphylinidae"
"4970","21/02/11",145,"D","Staphylinidae"
"4971","21/02/11",145,"D","Staphylinidae"
"4972","21/02/11",145,"D","Staphylinidae"
"4973","21/02/11",145,"D","Staphylinidae"
"4974","21/02/11",145,"D","Staphylinidae"
"4975","21/02/11",145,"D","Staphylinidae"
"4976","21/02/11",145,"D","Staphylinidae"
"4977","21/02/11",145,"D","Staphylinidae"
"4978","21/02/11",145,"D","Staphylinidae"
"4979","21/02/11",145,"D","Staphylinidae"
"4980","21/02/11",145,"D","Staphylinidae"
"4981","27/06/12",145,"D","Staphylinidae"
"4982","27/06/12",145,"D","Staphylinidae"
"4983","27/06/12",145,"D","Staphylinidae"
"4984","27/06/12",145,"D","Staphylinidae"
"4985","27/06/12",145,"D","Staphylinidae"
"4986","27/06/12",145,"D","Staphylinidae"
"4987","27/06/12",145,"D","Staphylinidae"
"4988","27/06/12",145,"D","Staphylinidae"
"4989","27/06/12",145,"D","Staphylinidae"
"4990","27/06/12",145,"D","Staphylinidae"
"4991","27/06/12",145,"D","Staphylinidae"
"4992","27/06/12",145,"D","Staphylinidae"
"4993","27/06/12",146,"D","Cerylonidae"
"4994","27/06/12",146,"D","Biphyllidae"
"4995","27/06/12",146,"D","Biphyllidae"
"4996","27/06/12",146,"D","Biphyllidae"
"4997","27/06/12",146,"D","Curculionidae"
"4998","27/06/12",146,"D","Curculionidae"
"4999","27/06/12",146,"D","Curculionidae"
"5000","19/11/11",146,"D","Scarabaeidae"
"5001","19/11/11",146,"D","Scarabaeidae"
"5002","21/02/11",146,"D","Hybosoridae"
"5003","21/02/11",146,"D","Staphylinidae"
"5004","21/02/11",146,"D","Staphylinidae"
"5005","21/02/11",146,"D","Staphylinidae"
"5006","21/02/11",146,"D","Leptodiridae"
"5007","21/02/11",146,"D","Leiodidae"
"5008","21/02/11",146,"D","Leiodidae"
"5009","21/02/11",146,"D","Leiodidae"
"5010","21/02/11",146,"D","Leiodidae"
"5011","21/02/11",146,"D","Leiodidae"
"5012","21/02/11",146,"D","Leiodidae"
"5013","21/02/11",146,"D","Staphylinidae"
"5014","21/02/11",146,"D","Staphylinidae"
"5015","21/02/11",146,"D","Curculionidae"
"5016","21/02/11",146,"D","Trogidae"
"5017","21/02/11",146,"D","Trogidae"
"5018","21/02/11",146,"D","Trogidae"
"5019","21/02/11",146,"D","Trogidae"
"5020","21/02/11",146,"D","Trogidae"
"5021","21/02/11",146,"D","Trogidae"
"5022","21/02/11",146,"D","Trogidae"
"5023","21/02/11",146,"D","Trogidae"
"5024","21/02/11",146,"D","Ptilidae"
"5025","21/02/11",146,"D","Ptilidae"
"5026","21/02/11",146,"D","Ptilidae"
"5027","21/02/11",146,"D","Ptilidae"
"5028","21/02/11",146,"D","Staphylinidae"
"5030","21/02/11",146,"D","Staphylinidae"
"5031","21/02/11",146,"D","Staphylinidae"
"5032","21/02/11",146,"D","Staphylinidae"
"5033","21/02/11",146,"D","Staphylinidae"
"5034","21/02/11",146,"D","Staphylinidae"
"5035","21/02/11",146,"D","Staphylinidae"
"5036","21/02/11",146,"D","Staphylinidae"
"5037","21/02/11",146,"D","Staphylinidae"
"5038","21/02/11",146,"D","Staphylinidae"
"5039","21/02/11",146,"D","Staphylinidae"
"5040","21/02/11",146,"D","Staphylinidae"
"5041","21/02/11",146,"D","Staphylinidae"
"5042","21/02/11",146,"D","Staphylinidae"
"5043","21/02/11",146,"D","Staphylinidae"
"5044","21/02/11",146,"D","Staphylinidae"
"5045","21/02/11",146,"D","Staphylinidae"
"5046","21/02/11",146,"D","Staphylinidae"
"5047","21/02/11",146,"D","Staphylinidae"
"5048","21/02/11",146,"D","Staphylinidae"
"5049","21/02/11",146,"D","Staphylinidae"
"5050","21/02/11",146,"D","Staphylinidae"
"5051","21/02/11",146,"D","Staphylinidae"
"5052","27/06/12",146,"D","Staphylinidae"
"5053","27/06/12",146,"D","Staphylinidae"
"5054","27/06/12",146,"D","Staphylinidae"
"5055","27/06/12",147,"D","Ptilodactylidae"
"5056","27/06/12",147,"D","Staphylinidae"
"5057","27/06/12",147,"D","Histeridae"
"5058","27/06/12",147,"D","Staphylinidae"
"5059","27/06/12",147,"D","Staphylinidae"
"5060","27/06/12",147,"D","Scarabaeidae"
"5061","27/06/12",147,"D","Scarabaeidae"
"5062","27/06/12",147,"D","Curculionidae"
"5063","27/06/12",147,"D","Curculionidae"
"5064","19/11/11",147,"D","Carabidae"
"5065","19/11/11",147,"D","Scarabaeidae"
"5066","19/11/11",147,"D","Nitidulidae"
"5067","19/11/11",147,"D","Staphylinidae"
"5068","19/11/11",147,"D","Staphylinidae"
"5069","19/11/11",147,"D","Staphylinidae"
"5070","19/11/11",147,"D","Leptodiridae"
"5071","19/11/11",147,"D","Leiodidae"
"5072","19/11/11",147,"D","Staphylinidae"
"5073","19/11/11",147,"D","Staphylinidae"
"5074","19/11/11",147,"D","Staphylinidae"
"5075","19/11/11",147,"D","Curculionidae"
"5076","27/06/12",147,"D","Staphylinidae"
"5077","27/06/12",147,"D","Staphylinidae"
"5078","27/06/12",147,"D","Staphylinidae"
"5079","27/06/12",147,"D","Staphylinidae"
"5080","27/06/12",147,"D","Staphylinidae"
"5081","27/06/12",147,"D","Staphylinidae"
"5082","27/06/12",147,"D","Staphylinidae"
"5083","27/06/12",147,"D","Staphylinidae"
"5084","27/06/12",147,"D","Staphylinidae"
"5085","27/06/12",147,"D","Staphylinidae"
"5086","14/03/13",148,"D","Carabidae"
"5087","14/03/13",148,"D","Carabidae"
"5088","14/03/13",148,"D","Carabidae"
"5089","14/03/13",148,"D","Biphyllidae"
"5090","14/03/13",148,"D","Biphyllidae"
"5091","14/03/13",148,"D","Curculionidae"
"5092","14/03/13",148,"D","Curculionidae"
"5093","14/03/13",148,"D","Curculionidae"
"5094","14/03/13",148,"D","Curculionidae"
"5095","19/11/11",148,"D","Staphylinidae"
"5096","19/11/11",148,"D","Curculionidae"
"5097","19/11/11",148,"D","Curculionidae"
"5098","19/11/11",148,"D","Curculionidae"
"5099","19/11/11",148,"D","Curculionidae"
"5100","19/11/11",148,"D","Curculionidae"
"5101","19/11/11",148,"D","Curculionidae"
"5102","19/11/11",148,"D","Nitidulidae"
"5103","19/11/11",148,"D","Scarabaeidae"
"5104","19/11/11",148,"D","Scarabaeidae"
"5105","19/11/11",148,"D","Curculionidae"
"5106","19/11/11",148,"D","Curculionidae"
"5107","19/11/11",148,"D","Curculionidae"
"5108","19/11/11",148,"D","Limnichidae"
"5109","19/11/11",148,"D","Curculionidae"
"5110","19/11/11",148,"D","Curculionidae"
"5111","19/11/11",148,"D","Biphyllidae"
"5112","19/11/11",148,"D","Elateridae"
"5113","19/11/11",148,"D","Chrysomelidae"
"5114","27/06/12",148,"D","Staphylinidae"
"5115","27/06/12",148,"D","Staphylinidae"
"5116","27/06/12",148,"D","Staphylinidae"
"5117","27/06/12",148,"D","Staphylinidae"
"5118","27/06/12",148,"D","Staphylinidae"
"5119","27/06/12",148,"D","Staphylinidae"
"5120","27/06/12",148,"D","Staphylinidae"
"5121","14/03/13",149,"D","Leiodidae"
"5122","14/03/13",149,"D","Staphylinidae"
"5123","14/03/13",149,"D","Histeridae"
"5124","14/03/13",149,"D","Biphyllidae"
"5125","14/03/13",149,"D","Staphylinidae"
"5126","14/03/13",149,"D","Scarabaeidae"
"5127","19/11/11",149,"D","Staphylinidae"
"5128","19/11/11",149,"D","Tenebrionidae"
"5129","27/06/12",149,"D","Staphylinidae"
"5130","27/06/12",149,"D","Staphylinidae"
"5131","27/06/12",149,"D","Staphylinidae"
"5132","27/06/12",149,"D","Staphylinidae"
"5133","27/06/12",149,"D","Staphylinidae"
"5134","27/06/12",149,"D","Staphylinidae"
"5135","27/06/12",149,"D","Staphylinidae"
"5136","27/06/12",149,"D","Staphylinidae"
"5137","27/06/12",149,"D","Staphylinidae"
"5138","27/06/12",149,"D","Staphylinidae"
"5139","27/06/12",149,"D","Staphylinidae"
"5140","27/06/12",150,"D","Scarabaeidae"
"5141","27/06/12",150,"D","Leiodidae"
"5142","27/06/12",150,"D","Staphylinidae"
"5143","27/06/12",150,"D","Staphylinidae"
"5144","27/06/12",150,"D","Scarabaeidae"
"5145","27/06/12",150,"D","Scarabaeidae"
"5146","27/06/12",150,"D","Curculionidae"
"5147","14/03/13",150,"D","Staphylinidae"
"5148","14/03/13",150,"D","Curculionidae"
"5149","14/03/13",150,"D","Staphylinidae"
"5150","14/03/13",150,"D","Staphylinidae"
"5151","14/03/13",150,"D","Scarabaeidae"
"5152","14/03/13",150,"D","Curculionidae"
"5153","14/03/13",150,"D","Curculionidae"
"5154","19/11/11",150,"D","Scarabaeidae"
"5155","19/11/11",150,"D","Scarabaeidae"
"5156","19/11/11",150,"D","Scarabaeidae"
"5157","19/11/11",150,"D","Scarabaeidae"
"5158","19/11/11",150,"D","Staphylinidae"
"5159","19/11/11",150,"D","Staphylinidae"
"5160","19/11/11",150,"D","Staphylinidae"
"5161","19/11/11",150,"D","Staphylinidae"
"5162","19/11/11",150,"D","Staphylinidae"
"5163","19/11/11",150,"D","Staphylinidae"
"5164","19/11/11",150,"D","Staphylinidae"
"5165","19/11/11",150,"D","Staphylinidae"
"5166","19/11/11",150,"D","Staphylinidae"
"5167","19/11/11",150,"D","Staphylinidae"
"5168","19/11/11",150,"D","Staphylinidae"
"5169","19/11/11",150,"D","Staphylinidae"
"5170","19/11/11",150,"D","Staphylinidae"
"5171","19/11/11",150,"D","Staphylinidae"
"5172","19/11/11",150,"D","Staphylinidae"
"5173","19/11/11",150,"D","Leptodiridae"
"5174","19/11/11",150,"D","Leptodiridae"
"5175","19/11/11",150,"D","Leptodiridae"
"5176","19/11/11",150,"D","Leptodiridae"
"5177","19/11/11",150,"D","Leiodidae"
"5178","19/11/11",150,"D","Leiodidae"
"5179","19/11/11",150,"D","Leiodidae"
"5180","19/11/11",150,"D","Leiodidae"
"5181","19/11/11",150,"D","Leiodidae"
"5182","19/11/11",150,"D","Leiodidae"
"5183","19/11/11",150,"D","Leiodidae"
"5184","19/11/11",150,"D","Leiodidae"
"5185","19/11/11",150,"D","Leiodidae"
"5186","19/11/11",150,"D","Leiodidae"
"5187","19/11/11",150,"D","Leiodidae"
"5188","19/11/11",150,"D","Curculionidae"
"5189","19/11/11",150,"D","Curculionidae"
"5190","19/11/11",150,"D","Biphyllidae"
"5191","19/11/11",150,"D","Biphyllidae"
"5192","19/11/11",150,"D","Staphylinidae"
"5193","21/02/11",150,"D","Scarabaeidae"
"5194","21/02/11",150,"D","Curculionidae"
"5195","21/02/11",150,"D","Staphylinidae"
"5196","21/02/11",150,"D","Leiodidae"
"5197","21/02/11",150,"D","Leiodidae"
"5198","21/02/11",150,"D","Leiodidae"
"5199","21/02/11",150,"D","Leiodidae"
"5200","21/02/11",150,"D","Leiodidae"
"5201","21/02/11",150,"D","Biphyllidae"
"5202","21/02/11",150,"D","Biphyllidae"
"5203","21/02/11",150,"D","Biphyllidae"
"5204","21/02/11",150,"D","Biphyllidae"
"5205","21/02/11",150,"D","Biphyllidae"
"5206","21/02/11",150,"D","Biphyllidae"
"5207","21/02/11",150,"D","Staphylinidae"
"5208","21/02/11",150,"D","Ptilidae"
"5209","21/02/11",150,"D","Staphylinidae"
"5210","21/02/11",150,"D","Leiodidae"
"5211","21/02/11",150,"D","Staphylinidae"
"5212","21/02/11",150,"D","Staphylinidae"
"5213","21/02/11",150,"D","Staphylinidae"
"5214","21/02/11",150,"D","Staphylinidae"
"5215","21/02/11",150,"D","Staphylinidae"
"5216","21/02/11",150,"D","Staphylinidae"
"5217","21/02/11",150,"D","Staphylinidae"
"5218","21/02/11",150,"D","Staphylinidae"
"5219","21/02/11",150,"D","Staphylinidae"
"5220","27/06/12",150,"D","Staphylinidae"
"5221","27/06/12",150,"D","Staphylinidae"
"5222","27/06/12",150,"D","Staphylinidae"
"5223","27/06/12",150,"D","Staphylinidae"
"5224","27/06/12",150,"D","Staphylinidae"
