Occasion ,Date,Trap ID,Species,N/R,Tag no.,Age,Sex,Sexing Notes,HF,E,AGD,HB,T,Tail % of HB,MZ,Bag Weight (g),Gross Weight,Net Weight,Parasites,Fat Score,Injuries ,Dead,Tissue Sample ID,Parasite Sample ID,Fur Sample ID,Faecal Sample 1,Faecal Sample 2,Processor,Who Baited,Flagged
E10-1-2015-1,09/07/2015,E10-1-9A,WH,N,O41917E113,A,M,Small balls no epididymal pouch yet,26.3,19.8,17.2,,,,,18,67,49,12 + many tiny still on dorsum fur,,"Tail tip lost (old injury, healed)",,PT397,,PF196,,Z205,Jess,Alex/Mamat,
E10-1-2015-1,09/07/2015,E10-1-9B,WH,N,O419182D2O,A,M,"Big balls, epididymal pouch",29.3,19.3,16.8,,,,,18,74,56,33,,,,PT396,PP224,,,Z204,Jess,Alex/Mamat,
E10-1-2015-2,10/07/2015,E10-1-40A,LGTRS,R,O41868ECCO,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Sabri,
E10-1-2015-2,10/07/2015,E10-1-14B,RS,R,O41868EE39,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Jeff,
E10-1-2015-2,10/07/2015,E10-1-6B,RS,N,O418EB8OCE,SA,F,Unperf,39.4,26.3,12,,,,,19,172,153,21,,End of tail broken,,PT401,PP229,,,Z211,Jess,Alex,
E10-1-2015-2,10/07/2015,E10-1-30B,LSQ,N,O418EB945F,A,M,Big balls & epidid.,32.7,,,139,94.8,68,,18,121,103,6 ticks,,,,,PP226,PF197,,Z207,Jess,Jess,
E10-1-2015-2,10/07/2015,E10-1-8A,MR,N,O418EBC4FA,A,M,Balls & epidid.,42,23.4,24.5,,,,,19,241,222,44,,,,PT399,,,,Z209,Jess,Alex,
E10-1-2015-2,10/07/2015,E10-1-8B,WH,R,O41917E113,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-2,10/07/2015,E10-1-39B,RS,N,O41917E5C8,A,M,Balls & epidid.,42.6,25.1,23.1,,,,,18,176,158,85,,Half tail lost (old injury),,PT402,PP230,,,Z212,Jess,Sabri,
E10-1-2015-2,10/07/2015,E10-1-21A,WH,N,O41917EFBE,A,M,Big balls & epidid.,25.95,20.7,17.3,,,,,18,69,51,45,,,,PT400,PP228,,,Z210,Jess,Jeff,
E10-1-2015-2,10/07/2015,E10-1-15B,WH,N,O419181O7F,A,F,"Perf, mammae not visible",27.9,19.6,8.2,,,,,18,59,41,40 + many tiny parasites still on dorsum fur,,Tail mangled at tip,,PT404,PP231,,,Z213,Jess,Jeff,
E10-1-2015-2,10/07/2015,E10-1-30A,LSQ,N,O419183159,A,M,Big balls & epidid.,32,,,134.4,50,37,,18,118,100,6 ticks,,,,,PP227,PF198,,Z208,Jess,Jess,
E10-1-2015-2,10/07/2015,E10-1-44B,WH,N,O4191833F1,A,F,"Perf, mammae not visible",27.1,18.9,10.6,,,,,18,64,46,17,,,,PT403,,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-2A,WH,N,O41868D435,A,M,Balls (small) & epidid.,21.25,19.25,17.3,,,,,17,71,54,25,,,,PT411,PP237,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-13A,RS,N,O41868D7F5,A,M,Balls & epidid.,40.1,26.1,21.4,,,,,17,162,145,61,,Tail tip lost.,,PT405,PP232,,,,Jess,Alex,
E10-1-2015-3,11/07/2015,E10-1-13B,RS,R,O41868EE39,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-3,11/07/2015,E10-1-34A,RS,R,O418EB895E,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jeff,
E10-1-2015-3,11/07/2015,E10-1-10A,RS,R,O418EB8OCE,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-17B,MR,R,O418EBC4FA,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-3,11/07/2015,E10-1-8A,WH,R,O41917E113,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-3A,MR,N,O41917EF1F,A,M,Balls & epidid.,40.6,25.1,22.65,,,,,43,261,218,10,,Tail tip broken.,,PT413,PP239,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-21A,WH,R,O41917EFBE,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-3,11/07/2015,E10-1-4B,WH,N,O41918185B,A,F,"Perf, mammae not visible",26.6,18.8,7.6,,,,,17,61,44,12 including 1 tick,,,,PT412,PP238,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-6B,MR,N,O4191824OF,SA,F,"Unperf, no mammae",42.65,27.3,13.4,,,,,17,199,182,0,,"Tail tip lost (old injury, healed)",,PT408,,,,,Jess,Sabri,
E10-1-2015-3,11/07/2015,E10-1-43A,MR,N,O419182553,A,M,Balls & epidid.,38.75,22.25,24.5,,,,,17,181,164,16,,,,PT406,PP233,,,,Jess,Jess,
E10-1-2015-3,11/07/2015,E10-1-31B,WH,N,O419183458,A,F,"Perf, no mammae visible",26.7,18.9,7.1,,,,,17,59,42,17,,,,PT409,PP235,,,,Jess,Jeff,
E10-1-2015-3,11/07/2015,E10-1-27A,WH,N,O419183657,A,M,"Big balls, epididymal pouch",26.75,18.1,13.4,,,,,17,62,45,11,,,,PT410,PP236,,,,Jess,Jeff,
E10-1-2015-3,11/07/2015,E10-1-28B,MR,N,O41918O8BA,SA,M,Start of balls,28.7,22.1,22.05,,,,,17,140,123,14 including 9 ticks,,,,PT407,PP234,PF199,,,Jess,Jeff,
E10-1-2015-3,11/07/2015,E10-1-5B,WH,N,,,,,,,,,,,,,,,,,,,,,,,,,Sabri,ESCAPED
E10-1-2015-4,12/07/2015,E10-1-42B,LSQ,R,O41868D1CA,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jeff,
E10-1-2015-4,12/07/2015,E10-1-5B,RS,R,O41868D7F5,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-4,12/07/2015,E10-1-35B,LGTRS,R,O41868ECCO,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-4,12/07/2015,E10-1-46A,RS,R,O41869O195,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jeff,
E10-1-2015-4,12/07/2015,E10-1-29A,SS,N,O418EB8519,A,F,"Perf & 8 mammae: 2 pairs under forearms, 2 pairs just above genitals",26.55,20.7,11.4,,,,,18,80,62,16,,,,PT414,PP240,,,,Jess,Alex,
E10-1-2015-4,12/07/2015,E10-1-6A,SLTRS,N,O418EB8719,A,F,Perf & 5 mammae visible: 2 pairs under forearms and one lone nipple in the centre of the vent,37.1,,,138.7,176.25,127,24.55,17,83,66,0,,,,,,,,,Jess,Jess,
E10-1-2015-4,12/07/2015,E10-1-31B,RS,R,O418EB895E,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E10-1-2015-4,12/07/2015,E10-1-10B,RS,R,O418EB8OCE,SA,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-4,12/07/2015,E10-1-34A,RS,R,O41917E5C8,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-4,12/07/2015,E10-1-21A,WH,R,O41917EFBE,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
E10-1-2015-4,12/07/2015,E10-1-31A,DTT,N,O41917F386,A,F,Perf & 4 mammae: 2 pairs just above genitals,24.45,16.15,7.5,,,,,18,69,51,2,,,,PT417,,,,,Jess,Alex,
E10-1-2015-4,12/07/2015,E10-1-28B,MR,N,O41917FC6F,A,F,"Perf & 8 mammae: 2 pairs under forearms, 2 pairs just above genitals",37.2,24.25,14.8,,,,,18,177,159,26,,,,PT416,PP242,,,,Jess,Alex,
E10-1-2015-4,12/07/2015,E10-1-32A,SLTRS,N,O41918135O,A,F,Perf & 5 mammae visible: 2 pairs under forearms and one lone nipple in the centre of the vent,35.7,,,139.75,164.95,118,26.1,18,89,71,0,,,,,,,,,Jess,Alex,
E10-1-2015-4,12/07/2015,E10-1-36B,WH,N,O4191817AD,A,F,Perf & 4 mammae: 2 pairs just above genitals,25.6,19.35,11.1,,,,,18,65,47,11,,Band of skin lost halfway down tail,,PT415,PP241,,,,Jess,Alex,
E10-1-2015-4,12/07/2015,E10-1-10A,WH,R,O419181O7F,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-4,12/07/2015,E10-1-26B,MR,R,O419182553,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E10-1-2015-4,12/07/2015,E10-1-15B,WH,R,O419182D2O,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
E10-1-2015-4,12/07/2015,E10-1-45A,WH,R,O4191833F1,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Jeff,
E10-1-2015-4,12/07/2015,E10-1-27B,WH,R,O419183657,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E10-1-2015-4,12/07/2015,E10-1-25B,MR,N,,,,,,,,,,,,,,,,,,,,,,,,,Alex,ESCAPED
E10-1-2015-5,13/07/2015,E10-1-1B,WH,R,O41868D435,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-5,13/07/2015,E10-1-10A,RS,R,O41868EE39,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-5,13/07/2015,E10-1-7A,RS,R,O418EB8OCE,SA,F,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-5,13/07/2015,E10-1-45A,WH,N,O418EB9E5D,A,F,"Perf, mammae not obvious but 2 pairs just visible above genitals",25.7,18.85,9.6,,,,,18,74,56,20 + many tiny still on dorsum fur,,,,PT423,PP244,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-41B,LGTRS,N,O418EBA92D,A,M,Balls,45.15,,,196,184.35,94,44.05,18,219,201,1 tick,,Scrape on muzzle,,,,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-18A,PR,N,O418EBCC1B,A,M,Enormous balls for body size,22.9,19.3,20,111.4,122.2,,,18,54,36,0,,,,PT421,,,,,Jess,Jess,
E10-1-2015-5,13/07/2015,E10-1-8B,WH,R,O41917E113,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-5,13/07/2015,E10-1-27B,WH,N,O41917E259,A,F,Unperf,25.11,17.9,8,,,,,18,52,34,15,,,,PT422,PP243,,,,Jess,Jess,
E10-1-2015-5,13/07/2015,E10-1-44B,RS,N,O41917ECA2,A,M,Balls & epidid.,42.3,25.9,21.5,,,,,18,167,149,2,,2/3 tail gone – old injury,,PT424,,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-19A,DTT,N,O41917EDD5,J,M?,No bare patch and large AGD for body size hence “M?” classification,21,13.35,7.25,,,,,18,29,11,1,,,,PT426,,,,,Jess,Jess,
E10-1-2015-5,13/07/2015,E10-1-26B,LTG,N,O41917FAFD,A,F,"Perf (wizard's sleeve), 8 mammae visible but not obvious (2 pairs by genitals, 2 pairs under forearms)",43.3,27.8,16.5,,,,,18,288,270,0,,,,PT420,,,,,Jess,Jess,
E10-1-2015-5,13/07/2015,E10-1-28B,MR,R,O41917FC6F,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-5,13/07/2015,E10-1-10B,LTG,N,O4191814BF,A,M,Balls & epidid.,46.9,28.1,31.9,,,,,19,325,306,0,,,,PT418,,,,,Jess,Alex,
E10-1-2015-5,13/07/2015,E10-1-13A,LTG,N,O419181F5E,A,F,"Perf & 8 mammae (very obvious, enlarged): 2 pairs under forearms, 2 pairs just above genitals",46.7,27.9,18.3,,,,,19,339,320,0,,,,PT419,,,,,Jess,Alex,
E10-1-2015-5,13/07/2015,E10-1-18B,WH,R,O419181O7F,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-5,13/07/2015,E10-1-46A,MR,R,O419182553,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-9A,WH,R,O419182D2O,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-5,13/07/2015,E10-1-47B,RS,N,O419182OAE,SA,F,"Unperf, no mammae",38,25.45,11.75,,,,,18,120,102,31,,,,PT425,PP245,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-39A,LSQ,R,O419183159,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-5,13/07/2015,E10-1-13B,RS,N,,,,,,,,,,,,,,,,,,,,,,,,,Alex,ESCAPED
E10-1-2015-5,13/07/2015,E10-1-9B,WH,N,,,,,,,,,,,,,,,,,,,,,,,,,Alex,ESCAPED
E10-1-2015-6,14/07/2015,E10-1-5A,CTRS,R,O417D14D3C,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Sabri,
E10-1-2015-6,14/07/2015,E10-1-3A,WH,R,O41868D435,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-21B,RS,R,O41868D7F5,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-47B,RS,R,O41869O195,SA,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-6,14/07/2015,E10-1-29A,SS,R,O418EB8519,A,F,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-7A,RS,R,O418EB8OCE,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-38A,LSQ,R,O418EB945F,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-6,14/07/2015,E10-1-43B,DTT,N,O418EBACO1,A,M,Balls & epidid.,28.45,18.05,19.15,,,,,19,89,70,0,,,,PT430,,,,,Jess,Jess,
E10-1-2015-6,14/07/2015,E10-1-17B,MR,R,O418EBC4FA,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-31B,RS,R,O418EBC9D3,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-8B,WH,R,O41917E113,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-19B,DTT,N,O41917E119,SA,F,"Unperf but mammae very obvious (8: 2 pairs by genitals, 2 pairs under forearms)",23.5,17.9,7.1,,,,,19,63,44,0,,,,PT428,,,,,Jess,Alex,
E10-1-2015-6,14/07/2015,E10-1-19A,DTT,R,O41917EDD5,J,M?,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-21A,WH,R,O41917EFBE,A,M,,,,,,,,,,,,,,,,,,,,,Sabri,Alex,
E10-1-2015-6,14/07/2015,E10-1-5B,RS,N,O41918112E,SA,M,Start of balls,43.35,24.95,20.5,,,,,19,137,118,57,,"Tail tip lost (old injury, healed)",,PT432,PP248,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-4B,WH,N,O41918114O,A,M,Balls & epidid.,27,19,16.4,,,,,19,65,46,34,,,,PT433,PP249,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-4A,LTG,R,O419181F5E,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-44A,WH,N,O419181F6O,A,M,Balls & epidid.,27.15,20.25,14.45,,,,,19,73,54,29,,Tail tip lost.,,PT431,PP247,,,,Jess,Jess,
E10-1-2015-6,14/07/2015,E10-1-15A,WH,R,O419181O7F,A,F,,,,,,,,,,,,,,,,,,,,,,Sabri,
E10-1-2015-6,14/07/2015,E10-1-13B,MR,R,O4191824OF,SA,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-10A,PR,N,O419182551,A,M,Massive balls for body size,24,17.1,21.1,117.3,112.4,,,18,59,41,0,,,,PT434,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-9B,WH,R,O419182D2O,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-6,14/07/2015,E10-1-18A,MR,N,O419182DA9,A,F,"Perf, mammae not obvious but visible, 4 pairs 2 under forearms and 2 by genitals",38.45,22.5,16.3,,,,,19,165,146,0,,,,PT427,,,,,Jess,Alex,
E10-1-2015-6,14/07/2015,E10-1-45A,WH,R,O4191833F1,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-6,14/07/2015,E10-1-36B,WH,N,O41918O735,SA,M,Small balls (moult line on vent and small overall size hence SA classification),26.5,18,11.4,,,,,19,56,37,25,,,,PT429,PP246,,,,Jess,Jess,
E10-1-2015-7,15/07/2015,E10-1-34A,LSQ,R,O41781B34A,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E10-1-2015-7,15/07/2015,E10-1-13B,RS,R,O41868EE39,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-7,15/07/2015,E10-1-8A,LTG,R,O41869O55F,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-7,15/07/2015,E10-1-36A,SS,R,O418EB8519,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Alex,
E10-1-2015-7,15/07/2015,E10-1-31B,RS,R,O418EB895E,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-7,15/07/2015,E10-1-10A,RS,R,O418EB8OCE,SA,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-7,15/07/2015,E10-1-11A,WH,N,O41917ED4O,SA,M,Start of balls and epidid,25.2,18.3,9.4,,,,,18,47,29,8 incl 1 flea and many tiny para still on dorsum fur,,,,PT435,PP250,,,,Jess,Jess,
E10-1-2015-7,15/07/2015,E10-1-3A,MR,R,O41917EF1F,A,M,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-7,15/07/2015,E10-1-45A,MR,R,O41917FC6F,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-28B,WH,R,O4191817AD,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Sabri,
E10-1-2015-7,15/07/2015,E10-1-12B,LSQ,N,O41918191E,A,M,Balls & epidid (epidid black and a bit shrivelled similar to ESSQs in E100),32.25,,,132.5,79.25,60,,18,98,80,0,,,,,,,,,Jess,Jess,
E10-1-2015-7,15/07/2015,E10-1-46B,RS,N,O419181EB3,A,M,Big balls & epidid.,40.7,25.8,23.3,,,,,17,171,154,85 incl 1 large pseudoscorpion,,,,PT438,PP252,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-38B,WH,R,O419181F6O,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-15B,MR,R,O419181O7F,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Jess,
E10-1-2015-7,15/07/2015,E10-1-14A,MR,R,O4191824OF,SA,F,,,,,,,,,,,,,,,,,,,,,Alex,Jess,
E10-1-2015-7,15/07/2015,E10-1-43A,MR,R,O419182553,A,M,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-47B,WH,N,O41918255D,SA,F,"Unperf, no mammae",24.1,18.8,7.2,,,,,18,52,34,12,,Lost skin off last half of tail,,PT437,PP251,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-23B,MR,R,O419182DA9,A,F,,,,,,,,,,,,,,,,,,,,,Alex,Sabri,
E10-1-2015-7,15/07/2015,E10-1-4A,LTG,N,O419182DB9,A,M,ENORMOUS balls & epidid,47,26.7,32.7,,,,,17,377,360,0,,,,PT436,,,,,Jess,Jess,
E10-1-2015-7,15/07/2015,E10-1-40B,RS,N,O419182ED3,A,M,Balls & epidid. (epidid not clear),40.95,25.2,21,,,,,18,159,141,21,,"Kink in last 1/3 of tail, looks recent",,PT439,PP253,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-44B,WH,R,O4191833F1,A,F,,,,,,,,,,,,,,,,,,,,,Jess,Alex,
E10-1-2015-7,15/07/2015,E10-1-41A,LSQ,N,O41918O445,SA,M,"Small balls, no epidid yet",32.8,,,132.35,79.7,60,,18,91,73,0,,,,,,,,,Jess,Alex,
E10-1-2016-1,20/05/2016,E10-1-5A,LSQ,R,O41781B21O,A,F,,,,,,,,,16,107,91,,,weird rubbing wound on right thigh,,,,,,,,Shane,
E10-1-2016-1,20/05/2016,E10-1-14B,LTG,N,O417D13274,A,F,,45.8,24.71,23.33,,,,,16,270,254,3,,,,PT653,PP485,,,,Anna,Anna,
E10-1-2016-1,20/05/2016,E10-1-8B,WH,N,O417D13834,SA,M,beginnings of testes,26.24,18.16,14.91,,,,,16,50,34,,,29,,PT655,PP487,,,,Shane,Shane,
E10-1-2016-1,20/05/2016,E10-1-1B,SS,N,O41868C2AD,SA,M,testicles forming,25.56,18.72,13.6,,,,,16,70,54,18,,,,PT658,PP490,,,,Anna,Shane,
E10-1-2016-1,20/05/2016,E10-1-35B,SS,N,O41868CF36,A,F,,28.3,17.01,11.17,,,,,16,72,56,18,,,,PT654,PP486,,T3313,,Anna,Sabri,
E10-1-2016-1,20/05/2016,E10-1-16A,WH,N,O41868D328,SA,M?,"large AGD, possible BP but hard to tell",25.82,18.67,14.86,,,,,16,70,54,,,7,,PT657,PP489,,,,Shane,Anna,
E10-1-2016-1,20/05/2016,E10-1-26B,RS,R,O418EB895E,A,F,,,,,,,,,16,146,130,,,,,,,,,,Anna,Sabri,
E10-1-2016-1,20/05/2016,E10-1-14A,WH,N,O41917E83A,A,M,,27.22,19.35,19.35,,,,,16,67,51,5,,,,PT656,PP488,,T3385,,Shane,Anna,
E10-1-2016-1,20/05/2016,E10-1-37B,MR,R,O41917FC6F,A,F,,,,,,,,,16,173,157,,,,,,,,,,,Alex,
E10-1-2016-1,20/05/2016,E10-1-28B,WH,R,O4191817AD,A,F,,,,,,,,,16,55,39,,,missing half tail,,,,,,,Anna,Sabri,
E10-1-2016-1,20/05/2016,E10-1-44B,RS,R,O419182D27,A,M,,,,,,,,,16,136,120,,,,,,,,,,Anna,Alex,
E10-1-2016-1,20/05/2016,E10-1-38B,WH,R,O419183458,A,F,,,,,,,,,16,60,44,,,missing half tail,,,,,,,Shane,Alex,
E10-1-2016-1,20/05/2016,E10-1-30B,WH,R,O419183657,A,M,,,,,,,,,16,59,43,,,,,,,,,,Shane,Sabri,
E10-1-2016-1,20/05/2016,E10-1-32A,LSQ,R,O41918O445,A,M,,,,,,,,,37 (with oil palm),131,94,,,weird rubbing wound on right flank,,,,,,,,Sabri,
E10-1-2016-1,20/05/2016,E10-1-25A,MR,,,,,,,,,,,,,,,,,,,,,,,,,,Sabri,RELEASED
E10-1-2016-2,21/05/2016,E10-1-30B,LSQ,R,O41781B34A,A,F,,,,,,,,,27 (with oil palm),123,96,,,weird rubbing wound on left thigh,,,,,,,Anna,Shane,
E10-1-2016-2,21/05/2016,E10-1-36A,WH,N,O417D12F66,A,M,,26.87,19.64,17.59,,,,,16,81,65,,,,,PT667,,,,,Shane,Alex,
E10-1-2016-2,21/05/2016,E10-1-6B,WH,R,O417D13834,SA,M,,,,,,,,,,,,,,,,,,,,,,Anna,
E10-1-2016-2,21/05/2016,E10-1-42A,SS,N,O417D14A8O,SA,M,,25.26,18.44,13.9,,,,,16,64,48,37,,,,PT659,PP491,,,,Anna,Alex,
E10-1-2016-2,21/05/2016,E10-1-8A,SS,R,O41868C2AD,SA,M,,,,,,,,,,,,,,,,,,,,,,Anna,
E10-1-2016-2,21/05/2016,E10-1-33B,SS,N,O41868C498,SA,M,,28.05,18.18,15.49,,,,,16,75,59,20,,"fungal? Infection on testes, yellow dots",,PT660,PP492,,,,Anna,Alex,
E10-1-2016-2,21/05/2016,E10-1-31B,SS,R,O41868CF36,A,F,,,,,,,,,,,,,,,,,,,,,,Shane,
E10-1-2016-2,21/05/2016,E10-1-18A,PR,N,O41868DFDC,A,M,,23.49,16.75,29.33,,,,,16,55,39,,,,,PT664,,,,,Anna,Shane,
E10-1-2016-2,21/05/2016,E10-1-48A,WH,N,O41868EE37,SA,M,testes forming,26.79,16.82,19.95,,,,,16,65,49,14,,,,PT662,PP494,,,,Shane,Alex,
E10-1-2016-2,21/05/2016,E10-1-1B,RS,N,O41868F1O1,A,M,,40.25,25.81,22,,,,,16,173,157,,,,,PT668,,,,,,Anna,
E10-1-2016-2,21/05/2016,E10-1-19B,WH,N,O41868F26C,A,M,,24.44,17.86,14.24,,,,,16,71,55,,,,,PT669,,,,,Shane,Shane,
E10-1-2016-2,21/05/2016,E10-1-18B,PR,N,O41868F76C,A,M,,22.53,14.76,26.58,,,,,16,57,41,,,,,PT663,,,,,Anna,Shane,
E10-1-2016-2,21/05/2016,E10-1-21A,WH,N,O41868FDB3,SA,M,,24,17.94 (right),11.71,,,,,16,52,36,19,,tail skinned ,,PT661,PP493,,,,Shane,Shane,
E10-1-2016-2,21/05/2016,E10-1-46B,WH,N,O41868FFA4,A,F,,25.99,18.8,9.35,,,,,16,51,35,11,,,,PT665,PP495,,T3310,,Shane,Alex,
E10-1-2016-2,21/05/2016,E10-1-31A,RS,R,O418EB895E,A,F,,,,,,,,,,,,,,,,,,,,,,Shane,
E10-1-2016-2,21/05/2016,E10-1-23B,LGTRS,R,O418EBA92D,A,M,,,,,,,,,16,211,195,,,,,,,,,,Anna,Shane,
E10-1-2016-2,21/05/2016,E10-1-12A,WH,N,O418EBC7E3,A,M,,24.26,16.45,20.27,,,,,16,73,57,,,,,PT666,,,,,Shane,Anna,
E10-1-2016-2,21/05/2016,E10-1-7A,WH,R,O41917E113,A,M,,,,,,,,,16,73,,,,,,,,,,,Shane,Anna,
E10-1-2016-2,21/05/2016,E10-1-17B,WH,R,O41917E259,A,F,,,,,,,,,16,59,43,,,,"died in ether, maybe dehydtrated?",,,,,,Shane,Shane,
E10-1-2016-2,21/05/2016,E10-1-5A,WH,R,O41917E83A,A,M,,,,,,,,,,,,,,,,,,,,,,Anna,
E10-1-2016-2,21/05/2016,E10-1-27B,DTT,R,O41917F386,A,F,,,,,,,,,16,75,59,,,,,,,,,,Shane,Shane,
E10-1-2016-2,21/05/2016,E10-1-43B,MR,R,O41917FC6F,A,F,,,,,,,,,,,,,,,,,,,,,,Alex,
E10-1-2016-2,21/05/2016,E10-1-29A,WH,R,O4191817AD,A,F,,,,,,,,,16,81,65,,,,,,,,,,Anna,Shane,
E10-1-2016-2,21/05/2016,E10-1-43A,MR,R,O419182553,A,M,,,,,,,,,16,201,185,,,,,,,,,,Anna,Alex,
E10-1-2016-2,21/05/2016,E10-1-48B,RS,R,O419182ED3,A,M,,,,,,,,,16,175,159,,,end of tail skinned,,,,,,,Shane,Alex,
E10-1-2016-2,21/05/2016,E10-1-16B,WH,N,,,,,,,,,,,,,,,,,,,,,,,,,Anna,ESCAPED
E10-1-2016-2,21/05/2016,E10-1-40A,WH,N,,,,,,,,,,,,,,,,,,,,,,,,,Alex,RELEASED
E10-1-2016-2,21/05/2016,E10-1-4B,RS,,,,,,,,,,,,,,,,,,,,,,,,,,Anna,ESCAPED
E10-1-2016-3,22/05/2016,E10-1-6B,WH,R,O417D13834,SA,M,,,,,,,,,,,,,,,,,,,,,,Shane,
